,diposting_oleh,sedang_pembangunan,disetujui_pemerintah,total_ruangan,tipe_a_atau_b,kaki_persegi,siap_pindah,dijual_kembali,alamat,longitude,latitude,harga,harga_per_kaki_persegi,harga_per_ruang
16912,Dealer,0,0,2,tipe_b,940.0324149,1,1,"Chinchbhavan,Nagpur",79.08306,21.15389,29.0,0.03085000000035637,14.5
16913,Dealer,0,0,2,tipe_b,1176.470588,1,1,"New Barrakpur,Kolkata",88.442807,22.680731,18.7,0.015895000003179,9.35
16914,Owner,0,0,2,tipe_b,1250.0,1,1,,77.71780600000001,12.989437,60.0,0.048,30.0
16916,Owner,0,0,2,tipe_b,930.0780601,1,1,,77.32633,13.077741,56.0,0.06021000000148267,28.0
16917,Owner,1,0,2,tipe_b,1400.107701,0,1,"Omkar Nagar,Nagpur",79.103607,20.100361,52.0,0.03713999998918655,26.0
16919,Dealer,1,1,3,tipe_a,1639.613051,0,1,"Sector-75 Noida,Noida",77.382136,28.576117,100.0,0.06099000001189915,33.333333333333336
16921,Dealer,0,1,2,tipe_b,1176.470588,1,1,"Sector-66A Mohali,Mohali",76.746082,30.661104,130.0,0.1105000000221,65.0
16923,Owner,0,0,3,tipe_a,1335.028608,1,1,,75.6803,22.882048,42.0,0.03145999999424731,14.0
16925,Owner,0,0,3,tipe_a,2004.008016,1,1,"Kalyan Nagar,Vadodara",77.64723599999999,13.01926,70.0,0.03493000000055888,23.333333333333332
16927,Dealer,0,0,3,tipe_a,1176.470588,1,1,"Sector 20 Kharghar,Lalitpur",73.072916,19.049214000000003,130.0,0.1105000000221,43.333333333333336
16928,Dealer,0,0,3,tipe_a,1655.328798,1,1,,77.32633,13.022383,73.0,0.0441000000049537,24.333333333333332
16931,Owner,0,0,3,tipe_a,1315.007429,1,1,"Sector-137 Noida,Noida",77.40956800000001,28.506454,88.5,0.0673000000215208,29.5
16932,Dealer,0,1,2,tipe_b,1680.25698,1,1,"Indira Nagar,Kanpur",80.26388299999999,26.508171,68.0,0.040470000011545854,34.0
16933,Owner,0,0,2,tipe_b,600.0,1,1,"Danish Kunj,Bhopal",77.41667,23.25,24.0,0.04,12.0
16934,Dealer,0,1,4,selain tipe_a dan tipe_b,2147.523136,1,1,"Sector-104 Mohali,Mohali",76.686017,30.652036,78.9,0.03673999999225155,19.725
16935,Dealer,0,0,2,tipe_b,916.0716691,1,1,"Mogappair West,Chennai",80.16490300000001,13.077741,68.0,0.074230000002955,34.0
16936,Dealer,0,0,3,tipe_a,2002.574739,1,1,"Whitefield,Bangalore",77.761394,12.9958935,140.0,0.06990999999825724,46.666666666666664
16937,Dealer,0,1,3,tipe_a,1490.729526,1,1,"Sector-15 Ghansoli,Mumbai",72.99956,19.126499,160.0,0.10732999998284061,53.333333333333336
16938,Owner,0,0,2,tipe_b,500.0,1,1,"Japanese Zone,Neemrana",76.38833000000001,27.98889,12.0,0.024,6.0
16939,Dealer,0,1,3,tipe_a,1827.040195,1,1,,76.822397,30.662283,60.0,0.03283999999792013,20.0
16942,Dealer,0,0,2,tipe_b,1070.079731,1,1,,77.66389000000001,12.98556,51.0,0.04766000001919483,25.5
16944,Dealer,0,0,3,tipe_a,1680.020677,1,1,"7th Phase JP Nagar,Bangalore",136.0,35.0,130.0,0.07738000000817848,43.333333333333336
16945,Dealer,1,0,2,tipe_b,988.9611372000002,0,1,,88.38573000000001,22.519728,65.4,0.0661299999969301,32.7
16946,Dealer,0,0,2,tipe_b,1200.0,1,1,"Akshaya Nagar,Bangalore",77.59796,12.96991,51.0,0.0425,25.5
16947,Dealer,0,0,1,selain tipe_a dan tipe_b,650.0640908,1,1,"Sector-52 Chandigarh,Chandigarh",76.73831899999999,30.712635,35.5,0.05461000000217209,35.5
16948,Owner,0,0,2,tipe_b,1000.0,1,1,"Daurli,Meerut",77.7,28.99,22.0,0.022,11.0
16949,Dealer,0,0,3,tipe_a,1176.470588,1,1,"Sahakara Nagar,Bangalore",77.58,13.064,65.0,0.05525000001105,21.666666666666668
16950,Dealer,0,0,2,tipe_b,820.0455581,1,1,"Milakpur Goojar,Bhiwadi",76.826552,28.19491,18.0,0.021949999999640264,9.0
16951,Dealer,0,0,1,selain tipe_a dan tipe_b,650.0072223,1,1,"Khadakpada,Lalitpur",78.41889,24.69028,45.0,0.06923000000026308,45.0
16952,Dealer,0,0,2,tipe_b,1184.313725,1,1,"Dindoli,Surat",72.862596,21.142359,30.2,0.025500000010554635,15.1
16953,Dealer,0,0,2,tipe_b,1272.577997,1,1,"jhusi,Allahabad",81.914212,25.444108,31.0,0.024359999994562218,15.5
16955,Owner,0,1,2,tipe_b,975.1001219,1,1,"Kate Wasti,Pune",7.680335,45.073846,56.0,0.057429999999264694,28.0
16956,Builder,1,1,3,tipe_a,1450.290058,0,1,"Sarjapur Road,Bangalore",77.786,12.86,72.5,0.049990000000399916,24.166666666666668
16958,Dealer,0,1,2,tipe_b,1219.96997,1,1,"Kad Nagar,Pune",73.84778,18.52361,65.0,0.05327999999868849,32.5
16959,Dealer,1,0,2,tipe_b,717.0172084,0,1,"Kasar vadavali,Mumbai",77.32633,18.205923,90.0,0.12552000000227612,45.0
16960,Dealer,1,1,1,selain tipe_a dan tipe_b,795.0028392999999,0,1,"Sushant Golf City,Lucknow",81.006714,26.781748,28.0,0.03521999999981636,28.0
16962,Owner,0,0,4,selain tipe_a dan tipe_b,1176.470588,1,1,"Alkapuri,Vadodara",77.32633,22.31055,66.0,0.05610000001122,16.5
16963,Owner,0,0,2,tipe_b,1228.011948,1,1,"LB Shastri Nagar,Bangalore",73.896074,18.558646,74.0,0.06026000001100966,37.0
16964,Owner,0,1,3,tipe_a,1350.024546,1,1,"sector-121 Noida,Noida",77.40199399999999,28.602325,110.0,0.08147999999401492,36.666666666666664
16965,Owner,0,0,2,tipe_b,1176.470588,1,1,"Sector-19 Panchkula,Panchkula",76.833208,30.670627000000003,19.0,0.01615000000323,9.5
16966,Dealer,0,0,3,tipe_a,1640.184521,1,1,"Sector 43 Faridabad,Faridabad",77.288522,28.452268,96.0,0.05852999999138512,32.0
16967,Dealer,0,0,2,tipe_b,1052.11041,1,1,"Sector 5 Ulwe,Lalitpur",88.433715,22.575343,85.0,0.08078999997728376,42.5
16968,Owner,0,0,2,tipe_b,1000.0,1,1,,81.788809,25.451221,42.0,0.042,21.0
16971,Dealer,0,1,1,selain tipe_a dan tipe_b,639.9461097999999,1,1,"Yelahanka,Bangalore",77.59833,13.11389,38.0,0.05938000000011877,38.0
16972,Dealer,0,0,3,tipe_a,1238.041643,1,1,"Sector 81 Faridabad,Faridabad",77.344375,28.392679,66.0,0.05331000000942618,22.0
16973,Owner,0,0,2,tipe_b,1201.0981470000002,1,1,"Alwar Bypass Road,Bhiwadi",76.8606,28.2102,35.0,0.02913999999701939,17.5
16974,Dealer,0,0,2,tipe_b,1176.470588,1,1,"Electronics City Phase 1,Bangalore",77.659441,12.840956,36.0,0.030600000006120003,18.0
16976,Dealer,0,0,3,tipe_a,1638.123604,1,1,"Sector-61 Noida,Noida",77.3675,28.5942,110.0,0.06714999999475009,36.666666666666664
16977,Owner,0,0,1,selain tipe_a dan tipe_b,354.9245785,1,1,"Shailesh Park,Navsari",77.32633,20.5791885,4.0,0.011270000000859337,4.0
16978,Owner,0,0,2,tipe_b,1176.470588,1,1,"Sahakara Nagar,Bangalore",77.58,13.064,80.0,0.0680000000136,40.0
16980,Dealer,1,0,2,tipe_b,929.5894491,0,0,"Lake Town,Kolkata",77.32633,22.603606,43.7,0.04700999999764305,21.85
16984,Owner,0,0,3,tipe_a,1340.123291,1,1,"Maroli,Mangalore",74.870574,12.876957,50.0,0.037310000009543896,16.666666666666668
16985,Owner,0,0,3,tipe_a,1295.430011,1,1,"Chinhat,Lucknow",81.033767,26.882832,36.0,0.027789999995607637,12.0
16986,Owner,0,0,2,tipe_b,1280.949106,1,1,"Taleigao,Goa",73.826033,15.467771,74.5,0.05815999999612787,37.25
16988,Builder,1,0,3,tipe_a,1176.470588,0,0,"Fauzdaripatty,Nagaon",92.68333,26.33333,38.0,0.03230000000646,12.666666666666666
16990,Dealer,0,0,2,tipe_b,949.754902,1,1,,72.85441800000001,19.402549,46.5,0.048959999997978426,23.25
16991,Owner,0,0,1,selain tipe_a dan tipe_b,1176.470588,1,1,"Talpur,Bhilai",81.31277299999999,21.17549,7.0,0.005950000001190001,7.0
16992,Dealer,0,1,2,tipe_b,1085.050416,1,1,"Sector-168 Noida,Noida",77.32633,28.494868,49.5,0.045620000020349286,24.75
16994,Dealer,1,1,2,tipe_b,1520.0,0,1,"Sundarpada,Bhubaneswar",85.816005,20.230195,53.2,0.035,26.6
16995,Dealer,0,0,2,tipe_b,979.9675149,1,1,"Mansarovar,Jaipur",75.7633,26.8626,18.1,0.018469999999792854,9.05
16996,Owner,0,1,2,tipe_b,1010.10101,1,1,"Sector-78 Noida,Noida",77.32633,28.560719,60.0,0.05940000000594,30.0
16997,Owner,1,0,2,tipe_b,915.0552486,0,1,"Sinhgad Road,Pune",73.52786800000001,19.164548,53.0,0.057920000001189,26.5
16998,Owner,0,0,2,tipe_b,1000.0,1,1,"New Karelibaug,Vadodara",73.2,22.3,18.0,0.018,9.0
16999,Dealer,0,0,3,tipe_a,1610.169492,1,1,"Begur,Bangalore",77.6279,12.8706,76.0,0.04719999998608842,25.333333333333332
17000,Dealer,0,0,2,tipe_b,1050.03889,1,1,"Sector-35G Kharghar,Lalitpur",78.41889,24.69028,81.0,0.07714000002418958,40.5
17001,Dealer,1,1,1,selain tipe_a dan tipe_b,375.0,0,1,"Balkum,Mumbai",72.988231,19.222101,51.0,0.136,51.0
17002,Dealer,0,0,2,tipe_b,1176.470588,1,1,,73.215533,22.261354,28.0,0.023800000004760003,14.0
17003,Owner,0,0,2,tipe_b,805.1529791,1,1,"Abbigere,Bangalore",77.525,13.07667,40.0,0.0496799999979035,20.0
17004,Builder,1,1,1,selain tipe_a dan tipe_b,679.0622473999999,0,0,"Ulwe,Lalitpur",78.41889,24.69028,42.0,0.06184999999751128,42.0
17005,Dealer,0,0,2,tipe_b,1842.664777,1,1,"Kundli,Sonipat",77.113251,28.874383,52.0,0.028219999996233716,26.0
17006,Dealer,1,1,1,selain tipe_a dan tipe_b,768.8448513999999,0,1,"Mira Road,Maharashtra",72.864964,19.283359,61.3,0.07972999999724002,61.3
17009,Owner,0,0,2,tipe_b,1050.2283109999998,1,1,"Chanod Colony,Vapi",72.9,20.366670000000003,23.0,0.02189999998962131,11.5
17012,Dealer,0,0,3,tipe_a,1100.110011,1,1,"Paud Road,Pune",73.61583,18.52417,100.0,0.09090000000009091,33.333333333333336
17013,Dealer,0,0,2,tipe_b,1047.668937,1,1,"Kharghar,Maharashtra",73.06612,19.038205,100.0,0.09544999996501759,50.0
17014,Owner,0,0,2,tipe_b,632.0691949,1,1,"Domlur,Bangalore",77.63613000000001,12.96082,38.0,0.060120000004132465,19.0
17015,Dealer,0,0,2,tipe_b,1050.030883,1,1,"Sector 5 Ulwe,Maharashtra",72.995687,19.148338,85.0,0.08095000002014227,42.5
17016,Dealer,0,0,2,tipe_b,675.0675068,1,1,,80.1502,12.968,30.0,0.04443999999675292,15.0
17017,Dealer,0,0,3,tipe_a,1448.303078,1,1,"Raj Nagar Extension,Ghaziabad",75.775927,26.900926,36.7,0.025340000002402815,12.233333333333334
17018,Dealer,1,1,3,tipe_a,1608.860391,0,1,"Zirakpur,Chandigarh",77.32633,30.662283,55.2,0.034309999990546104,18.400000000000002
17020,Owner,0,0,2,tipe_b,1070.110701,1,1,"Perampalli,Udupi",74.74611,13.33222,29.0,0.027100000002709998,14.5
17021,Dealer,0,0,2,tipe_b,1010.10101,1,1,"Singapura Village,Bangalore",77.59796,12.96991,46.0,0.045540000004554,23.0
17022,Dealer,0,1,3,tipe_a,1833.333333,1,1,"Sector-75 Noida,Noida",77.382136,28.576117,110.0,0.06000000001090909,36.666666666666664
17023,Dealer,0,0,3,tipe_a,1876.172608,1,1,"Mahalakshmi Layout,Bangalore",77.54656700000001,13.009576,160.0,0.08527999999454208,53.333333333333336
17024,Dealer,0,1,1,selain tipe_a dan tipe_b,700.0,1,1,"Taloja,Maharashtra",74.21238000000001,21.56128,35.7,0.051000000000000004,35.7
17025,Dealer,0,0,2,tipe_b,1062.134891,1,1,"Goregaon (East),Lalitpur",72.8731,19.1615,140.0,0.13181000001627854,70.0
17027,Dealer,0,1,2,tipe_b,1176.470588,1,1,"Ravet,Pune",73.735448,18.651598,61.0,0.051850000010370004,30.5
17028,Dealer,0,0,3,tipe_a,1250.0,1,1,"Sector-76 Noida,Noida",77.383124,28.567633,65.0,0.052,21.666666666666668
17029,Dealer,1,1,3,tipe_a,1692.047377,0,1,"Sector-13 Nerul,Mumbai",75.734764,29.134525,210.0,0.12411000002395323,70.0
17030,Owner,0,0,2,tipe_b,1100.244499,1,1,"Barasat,Kolkata",88.600902,22.747639000000003,36.0,0.03271999999338329,18.0
17031,Owner,0,0,3,tipe_a,1799.8560120000002,1,1,"Sun City Vistaar,Bareilly",79.454693,28.404949,75.0,0.04166999998886577,25.0
17033,Builder,0,0,2,tipe_b,911.410864,1,0,"Mansarovar Extension,Jaipur",75.7633,26.8626,25.0,0.027430000000526658,12.5
17034,Owner,0,0,2,tipe_b,900.0216872999999,1,1,"Jawahar Nagar,Jamshedpur",77.20616,28.679892,41.5,0.046109999998441155,20.75
17035,Dealer,0,0,3,tipe_a,1660.1135869999998,1,1,"Sector-34A Kharghar,Lalitpur",77.32633,30.723966,190.0,0.11444999998063386,63.333333333333336
17037,Owner,0,0,1,selain tipe_a dan tipe_b,510.0801555,1,1,"Ram Nagar,Surat",73.103711,21.126741,21.0,0.04116999999620648,21.0
17040,Dealer,0,0,3,tipe_a,1760.28993,1,1,"Kakkanad,Kochi",76.271273,9.930471,68.0,0.03863000000232916,22.666666666666668
17041,Dealer,0,0,3,tipe_a,1682.894579,1,1,"Sector-37 Noida,Noida",77.3425,28.5688,140.0,0.08318999998395027,46.666666666666664
17043,Dealer,0,1,2,tipe_b,1100.110011,1,1,"Crossing Republik,Ghaziabad",77.434197,28.629811,30.0,0.02727000000002727,15.0
17044,Dealer,0,1,4,selain tipe_a dan tipe_b,1176.470588,1,1,"Sector 84 Faridabad,Faridabad",77.367514,28.40473,51.0,0.04335000000867,12.75
17045,Dealer,0,1,2,tipe_b,1099.935107,1,1,"Zirakpur,Chandigarh",76.822397,30.662283,33.9,0.030820000002054666,16.95
17046,Dealer,0,1,3,tipe_a,1176.470588,1,1,"Sector-85 Mohali,Mohali",76.70610699999999,30.66486,74.9,0.06366500001273301,24.96666666666667
17047,Owner,0,0,2,tipe_b,1050.144395,1,1,"Paper mill colony,Lucknow",80.959878,26.865481,40.0,0.03808999999471501,20.0
17048,Owner,0,0,2,tipe_b,1176.470588,1,1,"Shakti Nagar,Kota",77.195518,28.67976,40.0,0.0340000000068,20.0
17049,Dealer,0,1,2,tipe_b,673.7588652000001,1,1,"Moshi,Pune",73.853723,18.669919,30.4,0.04512000000322964,15.2
17050,Owner,0,0,2,tipe_b,1253.918495,1,1,"GN Mills,Coimbatore",76.945337,11.061387,40.0,0.03190000000757625,20.0
17051,Owner,0,0,2,tipe_b,1000.0,1,1,"Jalaram Society ,Talaja Road,Bhavnagar",71.65785600000001,22.16904,22.5,0.0225,11.25
17052,Dealer,0,0,1,selain tipe_a dan tipe_b,664.0454347,1,1,"Dindoli,Surat",72.862596,21.142359,15.2,0.022889999999573824,15.2
17053,Dealer,0,0,1,selain tipe_a dan tipe_b,710.0770509,1,1,"Gandhar Nagar,Mumbai",72.82,18.96,47.0,0.06619000000130831,47.0
17055,Dealer,0,1,2,tipe_b,1020.130577,1,1,"Narayanapura,Bangalore",77.759291,13.338634,75.0,0.0735199999793752,37.5
17056,Dealer,0,0,3,tipe_a,1350.08438,1,1,"Sector-21 Noida,Noida",77.3352,28.5889,72.0,0.05333000001081414,24.0
17057,Dealer,1,1,2,tipe_b,1042.160114,0,1,"8th Phase JP Nagar,Bangalore",77.580403,12.905368,66.0,0.06332999998117372,33.0
17058,Dealer,0,1,2,tipe_b,1193.317422,1,1,"Jayanagar,Bangalore",77.595,12.925,120.0,0.10056000003660383,60.0
17061,Dealer,1,0,1,selain tipe_a dan tipe_b,650.0377929,0,1,"Sector 19 Ulwe,Lalitpur",73.077321,19.049989,43.0,0.06614999999948465,43.0
17062,Dealer,0,0,3,tipe_a,1800.0179999999998,1,1,"Ramdas Peth,Nagpur",77.32633,21.134389,200.0,0.11111000001111102,66.66666666666667
17063,Owner,0,0,2,tipe_b,872.0184662999999,1,1,"Govindpuri,Gwalior",78.203214,26.205239,34.0,0.03898999999881081,17.0
17064,Owner,0,0,2,tipe_b,1400.1680199999998,1,1,"Niwaru Road,Jaipur",75.86667,26.91667,50.0,0.035710000004142366,25.0
17065,Owner,0,0,2,tipe_b,1176.470588,1,1,"Gottigere,Bangalore",77.590438,12.858535,80.0,0.0680000000136,40.0
17066,Dealer,0,1,3,tipe_a,1455.133387,1,1,"Bommanahalli,Bangalore",77.625811,12.907374,90.0,0.061850000009655466,30.0
17067,Owner,0,0,2,tipe_b,1215.180408,1,1,"Bandappa Garden,Bangalore",77.32633,12.948948,65.0,0.05348999998031568,32.5
17068,Dealer,0,0,2,tipe_b,1106.139002,1,1,"Porur,Chennai",77.32633,13.03478,79.1,0.07150999997014842,39.55
17070,Dealer,0,0,1,selain tipe_a dan tipe_b,575.0130684999999,1,1,"Vijay Park,Maharashtra",72.966637,19.26941,55.0,0.09564999999647836,55.0
17071,Owner,0,0,3,tipe_a,1176.470588,1,1,"Kalwar Road,Jaipur",75.5846,26.9883,21.0,0.01785000000357,7.0
17072,Owner,0,0,3,tipe_a,1890.410959,1,1,"Dimna,Jamshedpur",86.228827,22.848452,69.0,0.03649999999814855,23.0
17075,Dealer,0,0,1,selain tipe_a dan tipe_b,650.0541712,1,1,"Virar,Mumbai",-87.681841,42.049481,42.0,0.06460999999810477,42.0
17076,Dealer,1,0,2,tipe_b,951.0869565,0,1,"Guduvancheri,Chennai",80.063733,12.842686,42.0,0.04416000000100937,21.0
17078,Owner,0,0,2,tipe_b,1194.852941,1,1,"Sector-137 Noida,Noida",77.40956800000001,28.506454,52.0,0.04352000000642756,26.0
17079,Owner,0,0,2,tipe_b,1100.244499,1,1,"Dammaiguda,Secunderabad",78.5,17.45,36.0,0.03271999999338329,18.0
17081,Dealer,0,1,2,tipe_b,1270.065267,1,1,,77.5566,13.0814,72.0,0.056690000010841964,36.0
17082,Dealer,0,0,2,tipe_b,956.1490274,1,1,"Uniworld City,Kolkata",88.495491,22.560951,58.0,0.06065999999782042,29.0
17083,Owner,0,0,3,tipe_a,1500.150015,1,1,"Khatiwala Tank,Indore",75.8557,22.699176,50.0,0.03333000000003333,16.666666666666668
17084,Dealer,0,0,2,tipe_b,996.7032125,1,1,"Kanjur Marg (East),Mumbai",77.32633,19.221571,130.0,0.1304299999936039,65.0
17086,Owner,0,0,3,tipe_a,1800.055386,1,1,"Ramanathapuram,Palakkad",76.667068,10.7817,65.0,0.03611000000641092,21.666666666666668
17087,Dealer,0,0,2,tipe_b,1208.244492,1,1,"Bannerghatta Road,Bangalore",77.58308000000001,12.808137,51.0,0.04220999999394162,25.5
17088,Builder,1,1,3,tipe_a,1570.755391,0,0,"Peelamedu,Coimbatore",77.01262,11.03143,110.0,0.07002999997979953,36.666666666666664
17089,Dealer,0,1,3,tipe_a,1380.042463,1,1,"Zirakpur,Chandigarh",76.822397,30.662283,52.0,0.037679999995768244,17.333333333333332
17090,Dealer,0,0,2,tipe_b,1380.5220880000002,1,1,"Whitefield,Bangalore",77.761394,12.9958935,110.0,0.07968000002039807,55.0
17091,Owner,0,0,2,tipe_b,876.1625061000001,1,1,"Sullurupeta,Nellore",80.00728000000001,13.739972,17.9,0.02043000000043028,8.95
17093,Dealer,0,0,1,selain tipe_a dan tipe_b,1200.087279,1,1,"Sector-13 Khanda Colony,Lalitpur",78.452439,25.050128,55.0,0.04583000000285812,55.0
17094,Owner,0,0,2,tipe_b,842.1052632000001,1,1,"Bandhaghat,Kolkata",77.32633,22.597452,40.0,0.047499999997625,20.0
17095,Dealer,0,0,2,tipe_b,2227.1714920000004,1,1,"Sector-79 Gurgaon,Gurgaon",76.979049,28.362327,130.0,0.05837000000537003,65.0
17096,Owner,0,1,1,selain tipe_a dan tipe_b,560.0194789,1,1,"Alibaug,Raigad",72.88305600000001,18.65367,23.0,0.04107000000281598,23.0
17097,Dealer,0,0,3,tipe_a,1556.824079,1,1,"Sector-1 Kharghar,Lalitpur",73.063476,19.02448,180.0,0.11561999999102018,60.0
17098,Owner,0,0,2,tipe_b,1208.155047,1,1,"Potheri,Chennai",80.27,13.09,48.0,0.03972999998567237,24.0
17099,Dealer,0,0,2,tipe_b,1096.972356,1,1,"NIBM,Pune",77.32633,18.475864,50.0,0.04558000001232483,25.0
17101,Dealer,0,0,3,tipe_a,1311.111111,1,1,"Airport,Kolkata",88.4431525,22.648322,47.2,0.03600000000305085,15.733333333333334
17102,Dealer,0,1,2,tipe_b,1119.128258,1,1,"Horamavu,Bangalore",77.6583,13.0318,76.0,0.06790999999930303,38.0
17103,Owner,0,0,2,tipe_b,1200.300075,1,1,,77.32633,26.71876,32.0,0.02666000000041656,16.0
17104,Dealer,0,0,2,tipe_b,1150.0,1,1,"Kharghar,Lalitpur",78.41889,24.69028,92.0,0.08,46.0
17105,Dealer,0,0,4,selain tipe_a dan tipe_b,2062.210002,1,1,"Ardendale,Bangalore",77.32633,50.817397,120.0,0.05818999999205707,30.0
17106,Owner,0,0,2,tipe_b,1275.103602,1,1,"Crossing Republik,Ghaziabad",77.434197,28.629811,40.0,0.03137000000412516,20.0
17107,Owner,0,0,3,tipe_a,1700.0,1,1,"Patamata,Vijayawada",80.61667,16.51667,85.0,0.05,28.333333333333332
17108,Owner,0,0,2,tipe_b,1000.0,1,1,"Murlipura,Jaipur",77.32633,26.979452,26.0,0.026,13.0
17109,Owner,0,0,1,selain tipe_a dan tipe_b,600.0,1,1,"Jeppinamogaru,Mangalore",74.866457,12.848056,19.8,0.033,19.8
17111,Dealer,0,0,2,tipe_b,655.0218341,1,1,"Sector-8 Ulwe,Maharashtra",72.821721,19.216097,42.0,0.06411999999619555,21.0
17112,Dealer,0,1,3,tipe_a,1560.20558,1,1,"Indirapuram,Ghaziabad",77.36315,28.63676,85.0,0.05448000000102551,28.333333333333332
17113,Dealer,0,0,3,tipe_a,789.7426368,1,0,"Bavdhan,Pune",73.781944,18.510418,85.0,0.10763000000153974,28.333333333333332
17114,Builder,1,1,3,tipe_a,1500.0,0,0,"ECR,Chennai",80.252422,12.931889,69.0,0.046,23.0
17115,Owner,0,0,3,tipe_a,1713.395639,1,1,,77.32633,12.995285,110.0,0.06419999998610945,36.666666666666664
17116,Dealer,0,0,2,tipe_b,900.1465355,1,1,"Diamond Park,Kolkata",88.33778000000001,22.54111,43.0,0.047769999999072374,21.5
17117,Dealer,0,0,3,tipe_a,1486.761711,1,1,"Kadugodi,Bangalore",77.766797,12.995285,73.0,0.04909999999320671,24.333333333333332
17118,Owner,0,0,2,tipe_b,1400.289715,1,1,"Singasandra,Bangalore",77.650297,12.879728,58.0,0.04142000000335645,29.0
17119,Dealer,0,0,1,selain tipe_a dan tipe_b,695.0013365,1,1,"Badlapur (East),Lalitpur",78.41889,24.69028,26.0,0.03741000000220863,26.0
17120,Dealer,0,0,1,selain tipe_a dan tipe_b,760.0621869,1,1,"Thanisandra,Bangalore",77.622157,13.055985,44.0,0.05789000000047233,44.0
17121,Dealer,0,0,3,tipe_a,2200.0,1,1,"Kestopur,Kolkata",88.422084,22.605438,88.0,0.04,29.333333333333332
17122,Owner,0,0,2,tipe_b,650.0541712,1,1,"Vaghawadi Road,Bhavnagar",72.147586,21.764509,18.0,0.027689999999187757,9.0
17123,Owner,0,0,1,selain tipe_a dan tipe_b,800.0,1,1,"Gomti Nagar Extension,Lucknow",77.0,21.0,26.0,0.0325,26.0
17124,Dealer,0,1,3,tipe_a,1470.265526,1,1,"Kalinganagar,Bhubaneswar",77.32633,20.26444,67.0,0.04556999998651944,22.333333333333332
17126,Dealer,0,0,3,tipe_a,1540.832049,1,1,"Kharghar,Lalitpur",78.41889,24.69028,120.0,0.07788000001549812,40.0
17127,Owner,0,0,3,tipe_a,1176.470588,1,1,"Maheshtala,Kolkata",88.233267,22.486821,45.0,0.038250000007650005,15.0
17128,Dealer,0,1,3,tipe_a,1448.77544,1,1,"Raj Nagar Extension,Ghaziabad",75.775927,26.900926,42.0,0.02898999999613467,14.0
17130,Dealer,0,1,3,tipe_a,1550.387597,1,1,"Sector 80 Faridabad,Faridabad",77.347688,28.381971000000004,54.0,0.034829999997736054,18.0
17131,Dealer,0,0,2,tipe_b,1020.119014,1,1,"Raj Nagar Extension,Ghaziabad",75.775927,26.900926,36.0,0.035289999996020074,18.0
17133,Dealer,1,0,2,tipe_b,1120.162933,0,1,"Zirakpur,Chandigarh",76.822397,30.662283,44.0,0.03927999999264393,22.0
17135,Dealer,0,1,3,tipe_a,1553.022155,1,1,"Sector-168 Noida,Noida",77.410298,28.494868,72.2,0.04649000000904688,24.066666666666666
17136,Dealer,1,0,2,tipe_b,977.8325123,0,1,"Kahilipara,Guwahati",91.767427,26.142985,39.7,0.04060000000063406,19.85
17138,Dealer,0,0,2,tipe_b,817.4253549,1,1,"Ankur Vihar,Ghaziabad",77.41667,28.66667,16.7,0.020429999999257424,8.35
17139,Dealer,0,0,2,tipe_b,1176.470588,1,1,,88.33778000000001,22.54111,55.0,0.04675000000935001,27.5
17141,Owner,0,0,2,tipe_b,1006.19195,1,1,"Whitefield,Bangalore",77.761394,12.9958935,52.0,0.051680000023852306,26.0
17143,Dealer,0,1,3,tipe_a,1827.136956,1,1,"Zirakpur,Chandigarh",76.822397,30.662283,57.5,0.03146999999708834,19.166666666666668
17144,Owner,0,0,1,selain tipe_a dan tipe_b,458.0975478,1,1,"Tembhode,Palghar",72.75554699999999,19.700808,17.0,0.03711000000249292,17.0
17145,Owner,0,0,2,tipe_b,1192.937808,1,1,"VGP Layout,Bangalore",77.852315,12.735983,75.0,0.06287000000925447,37.5
17146,Owner,0,1,3,tipe_a,1463.057791,1,1,"Kannamangala,Bangalore",77.32633,13.025845,100.0,0.06834999998985003,33.333333333333336
17147,Dealer,0,1,3,tipe_a,1417.992752,1,1,"Kasavanhalli,Bangalore",77.6755,12.9077,90.0,0.06347000002155159,30.0
17148,Dealer,0,1,3,tipe_a,1350.131628,1,1,,76.656984,30.691832,35.9,0.02659000000850287,11.966666666666667
17149,Builder,1,0,3,tipe_a,1176.470588,0,0,"Santhosapuram,Chennai",80.27,13.09,69.3,0.058905000011781,23.099999999999998
17150,Owner,0,1,1,selain tipe_a dan tipe_b,525.0154416,1,1,"Nandore,Palghar",72.79534,19.737778,17.0,0.03238000000188947,17.0
17151,Owner,0,0,2,tipe_b,2000.0,1,1,"Dixit Nagar,Nagpur",80.104602,20.742166,32.0,0.016,16.0
17153,Dealer,1,1,1,selain tipe_a dan tipe_b,1176.470588,0,1,,78.41889,24.69028,43.0,0.036550000007310006,43.0
17154,Owner,0,1,3,tipe_a,1952.410006,1,1,"Thanisandra,Bangalore",77.622157,13.055985,160.0,0.08195000000425115,53.333333333333336
17155,Owner,0,0,2,tipe_b,790.0142202999999,1,1,"Dhayari,Pune",73.815337,18.430375,50.0,0.06328999999647222,25.0
17156,Owner,0,0,3,tipe_a,1770.224819,1,1,"Vaibhav Khand,Ghaziabad",76.8972,28.9196,100.0,0.05648999998570238,33.333333333333336
